word,hiragana,meaning,romaji,score,used,day
源,みなもと,"출처, 유래",minamoto,60,false,
見習う,みならう,다른 사람의 모범을 따르다,minarau,50,false,
身なり,みなり,개인적인 외모,minari,50,false,
峰,みね,"봉우리, 능선",mine,50,false,
身の上,みのうえ,"자신의 미래, 복지, 개인 이력",minoue,50,false,
見逃す,みのがす,"놓치다, 간과하다, 크게 떠나다",minogasu,60,false,
身の回り,みのまわり,"개인의 외모, 개인 소지품",minomawari,60,false,
見計らう,みはからう,자기 마음대로 선택하다,mihakarau,50,false,
見晴らし,みはらし,보다,miharashi,50,false,
身振り,みぶり,몸짓,miburi,50,false,
脈,みゃく,맥박,myaku,50,false,
ミュージック,ミュージック,음악,myuujikku,50,false,
未練,みれん,"미련, 애착, 후회",miren,50,false,
見渡す,みわたす,"(장면을) 살펴보다, 자세히 살펴보다, 광범위하게 살펴보다",miwatasu,60,false,
民宿,みんしゅく,관광객에게 숙박과 식사를 제공하는 개인 주택,minshuku,50,false,
民族,みんぞく,"사람, 인종",minzoku,60,false,
民俗,みんぞく,민속 풍습,minzoku_2,50,false,
無意味,むいみ,"말도 안돼, 의미도 없어",muimi,50,false,
ムード,ムード,분위기,muudo,50,false,
無口,むくち,말이 없음,mukuchi,60,false,
婿,むこ,사위,muko,50,false,
無効,むこう,"유효하지 않음, 효과 없음, 사용할 수 없음",mukou,60,false,
無言,むごん,고요,mugon,50,false,
無邪気,むじゃき,"순수함, 단순함",mujaki,50,false,
むしる,むしる,"뽑다, 따다, 찢다",mushiru,50,false,
結び,むすび,"결말, 결론, 결합",musubi,50,false,
結び付き,むすびつき,"연결, 관계",musubitsuki,50,false,
結び付く,むすびつく,"연결되거나 관계를 맺다, 함께 참여하다",musubitsuku,50,false,
結び付ける,むすびつける,"결합하다, 연결하다, 묶다, 매듭으로 묶다",musubitsukeru,50,false,
無線,むせん,"무선, 라디오",musen,60,false,
無駄遣い,むだづかい,돈을 낭비하다,mudazukai,50,false,
無断,むだん,"허락 없이, 예고 없이",mudan,50,false,
無知,むち,무지,muchi,50,false,
無茶,むちゃ,"터무니없는, 불합리한",mucha,50,false,
無茶苦茶,むちゃくちゃ,"뒤죽박죽된, 뒤섞인, 불합리한",muchakucha,50,false,
空しい,むなしい,"공허한, 쓸데없는, 헛된",munashii,50,false,
無念,むねん,"억울하다, 후회하다",munen,50,false,
無能,むのう,"비효율, 무능",munou,50,false,
無闇に,むやみに,"불합리하게, 터무니없이, 무작위로",muyamini,50,false,
無用,むよう,"쓸모없는, 불필요함",muyou,50,false,
斑,むら,"불균일, 불일치, 불규칙",mura,50,false,
群がる,むらがる,"떼를 짓다, 모으다",muragaru,50,false,
無論,むろん,물론 자연스럽게,muron,50,false,
名産,めいさん,주목 제품,meisan,60,false,
名称,めいしょう,이름,meishou,50,false,
命中,めいちゅう,히트,meichuu,50,false,
明白,めいはく,"명백한, 명확한",meihaku,60,false,
名簿,めいぼ,이름 등록,meibo,60,false,
名誉,めいよ,"명예, 신용, 명성",meiyo,60,false,
明瞭,めいりょう,명쾌함,meiryou,70,false,
明朗,めいろう,"밝고, 맑고, 명랑하다",meirou,50,false,
メーカー,メーカー,제조업체,meekaa,50,false,
目方,めかた,무게,mekata,50,false,
恵み,めぐみ,축복,megumi,60,false,
恵む,めぐむ,"축복하다, 자비를 베풀다",megumu,70,false,
目覚しい,めざましい,"눈부신, 주목할 만한",mezamashii,50,false,
目覚める,めざめる,일어나다,mezameru,60,false,
召す,めす,"부르다, 보내다",mesu,50,false,
雌,めす,암컷(동물),mesu_2,50,false,
目付き,めつき,"표정, 눈의 표정, 눈",metsuki,50,false,
滅亡,めつぼう,"몰락, 붕괴, 파괴",metsubou,50,false,
メディア,メディア,메디아,media,50,false,
目途,めど,"목표, 전망",medo,50,false,
目盛,めもり,"스케일, 그라데이션",memori,50,false,
メロディー,メロディー,멜로디,merodii,50,false,
面会,めんかい,회견,menkai,60,false,
免除,めんじょ,면제,menjo,50,false,
面する,めんする,"～을 바라보다, 바라보다",mensuru,60,false,
面目,めんぼく,"얼굴, 명예, 명성",menboku,50,false,
面目,めんもく,"얼굴, 명예, 명성",menmoku,50,false,
～網,～もう,～ 네트워크,～mou,50,false,
設ける,もうける,"창조하다, 확립하다",moukeru,50,false,
申し入れる,もうしいれる,제안하다,moushiireru,50,false,
申込,もうしこみ,"신청, 요청, 제안",moushikomi,50,false,
申出,もうしで,"요구하다, 주장하다, 보고하다",moushide,50,false,
申し出る,もうしでる,"보고하다, 말하다, 제안하다",moushideru,50,false,
申し分,もうしぶん,"반대, 단점",moushibun,50,false,
盲点,もうてん,맹점,mouten,50,false,
猛烈,もうれつ,"폭력적인, 맹렬한, 분노",mouretsu,50,false,
モーテル,モーテル,모텔,mooteru,50,false,
もがく,もがく,"몸부림치다, 참을성이 없다",mogaku,50,false,
目録,もくろく,"카탈로그, 목록",mokuroku,50,false,
目論見,もくろみ,"계획, 의도",mokuromi,50,false,
模型,もけい,"모델, 더미, 마켓",mokei,60,false,
模索,もさく,더듬기(를 위해),mosaku,50,false,
もしかして,もしかして,"아마도, 어쩌면",moshikashite,50,false,
もしくは,もしくは,또는 그렇지 않으면,moshikuha,60,false,
もたらす,もたらす,가져오다,motarasu,50,false,
持ち切り,もちきり,"화제, 동네이야기",mochikiri,50,false,
目下,もっか,"현재, 지금",mokka,50,false,
専ら,もっぱら,전적으로,moppara,50,false,
もてなす,もてなす,"즐겁게 하다, 환대하다",motenasu,50,false,
もてる,もてる,인기가 좋다,moteru,50,false,
モニター,モニター,(컴퓨터) 모니터,monitaa,50,false,
物好き,ものずき,(유휴) 호기심,monozuki,50,false,
物足りない,ものたりない,불만족스럽다,monotarinai,60,false,
もはや,もはや,"이미, 지금",mohaya,60,false,
模範,もはん,"모델, 예",mohan,60,false,
模倣,もほう,"모방, 복사",mohou,50,false,
もめる,もめる,"동의하지 않다, 논쟁하다",momeru,50,false,
股,もも,"허벅지, 대퇴골",momo,50,false,
腿,もも,"허벅지, 대퇴골",momo_2,50,false,
催す,もよおす,"(회의를) 개최하다, (저녁식사를) 주다",moyoosu,50,false,
漏らす,もらす,"누설하게 하다, 드러내다",morasu,60,false,
盛り上がる,もりあがる,"일깨우다, 부풀다, 일으키다",moriagaru,60,false,
漏る,もる,"새다, 고갈되다",moru,50,false,
漏れる,もれる,"새어나오다, 탈출하다, 걸러내다",moreru,50,false,
脆い,もろい,"깨지기 쉬운, 연약한, 마음이 여린",moroi,50,false,
もろに,もろに,"완전히, 전적으로, 육체적으로",moroni,50,false,
矢,や,화살,ya,50,false,
野外,やがい,"들판, 외곽, 야외, 교외",yagai,50,false,
～薬,～やく,약,～yaku,60,false,
夜具,やぐ,침구,yagu,50,false,
役職,やくしょく,"직위, 관리직, 공직",yakushoku,50,false,
役場,やくば,시청,yakuba,50,false,
やけに,やけに,"물론이죠, 아주요",yakeni,50,false,
屋敷,やしき,맨션,yashiki,50,false,
養う,やしなう,"기르다, 유지하다",yashinau,70,false,
野心,やしん,"야망, 열망",yashin,60,false,
安っぽい,やすっぽい,"저렴해 보이는, 천박한",yasuppoi,50,false,
休める,やすめる,"쉬다, 일시 중지하다, 안도감을 주다",yasumeru,50,false,
野生,やせい,야생의,yasei,50,false,
奴,やつ,"(저속한) 동료, 남자, 친구",yatsu,50,false,
闇,やみ,"어둠, 그늘진, 불법",yami,60,false,
病む,やむ,"병에 걸리다, 아프다",yamu,50,false,
ややこしい,ややこしい,"수수께끼 같은, 얽힌, 복잡한",yayakoshii,50,false,
やりとおす,やりとおす,"완수하다, 달성하다, 완성하다",yaritoosu,50,false,
やりとげる,やりとげる,성취하다,yaritogeru,50,false,
和らげる,やわらげる,완화시키다,yawarageru,50,false,
ヤング,ヤング,어린,yangu,50,false,
～油,～ゆ,～ 기름,～yu,60,false,
優位,ゆうい,"우세, 우위, 우월",yuui,50,false,
憂鬱,ゆううつ,"우울증, 우울",yuuutsu,60,false,
有益,ゆうえき,유익한,yuueki,50,false,
優越,ゆうえつ,우월함,yuuetsu,50,false,
勇敢,ゆうかん,"용기, 영웅주의, 용감함",yuukan,60,false,
夕暮れ,ゆうぐれ,"저녁, (저녁) 황혼",yuugure,50,false,
融資,ゆうし,"자금 조달, 대출",yuushi,60,false,
有する,ゆうする,"소유하다, 부여받다",yuusuru,60,false,
優勢,ゆうせい,"우월, 우수한 권력, 우세",yuusei,50,false,
優先,ゆうせん,"선호, 우선순위",yuusen,70,false,
誘導,ゆうどう,"지도하다, 유인하다",yuudou,50,false,
融通,ゆうずう,"적응성, 다재다능함, 금융",yuuzuu,50,false,
優美,ゆうび,"우아함, 세련됨",yuubi,50,false,
有望,ゆうぼう,"좋은 전망, 희망이 가득한, 유망한",yuubou,50,false,
遊牧,ゆうぼく,유목 생활,yuuboku,50,false,
夕焼け,ゆうやけ,일몰,yuuyake,50,false,
有力,ゆうりょく,"영향력, 명성, 유력한",yuuryoku,60,false,
幽霊,ゆうれい,유령,yuurei,50,false,
誘惑,ゆうわく,"유혹, 매혹",yuuwaku,60,false,
故,ゆえ,"이유, 원인, 상황",yue,50,false,
歪む,ゆがむ,"휘어지다, 뒤틀리다",yugamu,50,false,
揺さぶる,ゆさぶる,"흔들다, 흔들리다",yusaburu,50,false,
濯ぐ,ゆすぐ,"헹구다, 씻어내다",yusugu,50,false,
ゆとり,ゆとり,"예비, 풍요, 시간(여유)",yutori,50,false,
ユニーク,ユニーク,고유한,yuniiku,50,false,
ユニフォーム,ユニフォーム,제복,yunifoomu,50,false,
指差す,ゆびさす,가리키다,yubisasu,60,false,
弓,ゆみ,절하다,yumi,50,false,
揺らぐ,ゆらぐ,흔들리다,yuragu,50,false,
緩む,ゆるむ,느슨해지다,yurumu,50,false,
緩める,ゆるめる,"느슨하게 하다, 속도를 늦추다",yurumeru,50,false,
緩やか,ゆるやか,허술한,yuruyaka,60,false,
要因,よういん,"주된 요인, 주된 원인",youin,70,false,
溶液,ようえき,해결책,youeki,50,false,
用件,ようけん,사업,youken,70,false,
養護,ようご,"보호, 간호, 보호적 치료",yougo,50,false,
用紙,ようし,양식,youshi,60,false,
様式,ようしき,"스타일, 형태, 패턴",youshiki,60,false,
要する,ようする,"요구하다, 취하다",yousuru,60,false,
要請,ようせい,"청구, 요구, 요청, 신청",yousei,60,false,
様相,ようそう,측면,yousou,50,false,
用品,ようひん,"물품, 소모품, 부품",youhin,60,false,
洋風,ようふう,서양식,youfuu,50,false,
用法,ようほう,"지침, 사용 규칙",youhou,50,false,
要望,ようぼう,요구하다,youbou,50,false,
余暇,よか,"여가, 여가 시간",yoka,50,false,
予感,よかん,예감,yokan,70,false,
余興,よきょう,"사이드쇼, 예능",yokyou,50,false,
預金,よきん,"예금, 은행계좌",yokin,50,false,
欲,よく,"탐욕, 원함",yoku,50,false,
抑圧,よくあつ,"구속, 억압",yokuatsu,50,false,
浴室,よくしつ,"욕실, 욕조",yokushitsu,50,false,
抑制,よくせい,"통제, 제지, 억제",yokusei,60,false,
欲深い,よくふかい,탐욕스러운,yokufukai,50,false,
欲望,よくぼう,"욕망, 식욕",yokubou,60,false,
避ける,よける,"피하다 (물리적 접촉, 피하다",yokeru,60,false,
予言,よげん,"예측, 약속, 예언",yogen,50,false,
横綱,よこづな,스모 그랜드 챔피언,yokozuna,50,false,
汚れ,よごれ,"흙, 오물",yogore,60,false,
よし (かん),よし (かん),괜찮은!,yoshi_(kan),50,false,
良し,よし,괜찮은!,yoshi,50,false,
善し悪し,よしあし,"좋든 나쁘든, 장점과 단점, 품질",yoshiashi,50,false,
余所見,よそみ,"멀리 바라보다, 옆으로 바라보다",yosomi,50,false,
余地,よち,"장소, 방, 여백",yochi,60,false,
よって (よりどころ),よって (よりどころ),그러므로 결과적으로,yotte_(yoridokoro),50,false,
与党,よとう,"여당, (여당) 집권당, 정부",yotou,50,false,
呼び止める,よびとめる,깃발을 내리다,yobitomeru,60,false,
夜更し,よふかし,늦게까지 자다,yofukashi,50,false,
夜更け,よふけ,늦은 밤,yofuke,50,false,
余程,よほど,"아주, 많이, 상당 부분, 꽤",yohodo,50,false,
読み上げる,よみあげる,"큰 소리로 (그리고 명확하게) 읽다, 출석을 부르다",yomiageru,50,false,
～寄り,～より,～에 가까운 (예: 북쪽에서 동쪽으로),～yori,50,false,
寄り掛かる,よりかかる,"기대다, 의지하다",yorikakaru,50,false,
世論,よろん,여론,yoron,50,false,
弱る,よわる,"약해지다, 고민하다, 수척해지다",yowaru,50,false,
来場,らいじょう,출석,raijou,60,false,
ライス,ライス,쌀,raisu,50,false,
酪農,らくのう,낙농업,rakunou,50,false,
落下,らっか,"떨어지다, 내려오다",rakka,50,false,
楽観,らっかん,낙천주의,rakkan,70,false,
ランプ,ランプ,"램프, 비탈길",ranpu,50,false,
濫用,らんよう,"남용, 오용, 과도하게 사용",ranyou,50,false,
リード,リード,"선두, 갈대",riido,50,false,
理屈,りくつ,"이론, 이유",rikutsu,60,false,
利子,りし,이자(은행),rishi,50,false,
利潤,りじゅん,"이익, 수익",rijun,50,false,
理性,りせい,"이유, 감각",risei,60,false,
利息,りそく,이자(은행),risoku,60,false,
立体,りったい,입체,rittai,50,false,
立方,りっぽう,입방체,rippou,50,false,
立法,りっぽう,입법,rippou_2,50,false,
利点,りてん,"장점, 유리한 점",riten,60,false,
略奪,りゃくだつ,"약탈, 강도",ryakudatsu,50,false,
略語,りゃくご,"약어, 두문자어",ryakugo,50,false,
流通,りゅうつう,"돈이나 물건의 유통, 유통",ryuutsuu,50,false,
領域,りょういき,"지역, 영토, 지방",ryouiki,70,false,
了解,りょうかい,"이해, 동의",ryoukai,60,false,
領海,りょうかい,영해,ryoukai_2,50,false,
両極,りょうきょく,"양쪽 끝, 북극과 남극",ryoukyoku,50,false,
良好,りょうこう,"유리한, 만족스러운",ryoukou,50,false,
良識,りょうしき,양식,ryoushiki,50,false,
良質,りょうしつ,"좋은 품질, 우수한 품질",ryoushitsu,50,false,
了承,りょうしょう,"인정, 이해",ryoushou,60,false,
良心,りょうしん,양심,ryoushin,60,false,
領地,りょうち,지역,ryouchi,50,false,
領土,りょうど,"영토, 소유",ryoudo,50,false,
両立,りょうりつ,"상생, 공존, 함께 서다",ryouritsu,50,false,
旅客,りょかく,승객,ryokaku,50,false,
旅券,りょけん,여권,ryoken,50,false,
履歴,りれき,"개인 이력, 배경, 로그",rireki,50,false,
理論,りろん,이론,riron,60,false,
林業,りんぎょう,임학,ringyou,50,false,
類,るい,"종류, 클래스, 가족",rui,50,false,
類推,るいすい,유추,ruisui,50,false,
類似,るいじ,유사한,ruiji,50,false,
ルーズ,ルーズ,헐렁한,ruuzu,50,false,
冷酷,れいこく,"잔인함, 냉담함, 무자비함",reikoku,50,false,
冷蔵,れいぞう,냉각,reizou,50,false,
冷淡,れいたん,"차가움, 무관심",reitan,50,false,
レース,レース,"경주, 레이스",reesu,50,false,
レギュラー,レギュラー,정기적인,regyuraa,50,false,
レッスン,レッスン,수업,ressun,50,false,
レディー,レディー,숙녀,redii,50,false,
レバー,レバー,"지렛대, 간",rebaa,50,false,
恋愛,れんあい,"사랑, 로맨스",ren'ai,50,false,
バッテリー,バッテリー,배터리,batterii,50,false,
バット,バット,"박쥐, 통",batto,50,false,
発病,はつびょう,"공격하다, 아프다",hatsubyou,50,false,
初耳,はつみみ,뭔가 처음 듣는다,hatsumimi,50,false,
果て,はて,"끝, 극한, 한계(들)",hate,50,false,
果てる,はてる,"끝나다, 지치다",hateru,50,false,
ばてる,ばてる,지치게 하다,bateru,50,false,
パトカー,パトカー,순찰차,patokaa,50,false,
甚だ,はなはだ,"아주, 크게, 엄청나게",hanahada,50,false,
華々しい,はなばなしい,"눈부신, 장엄한, 장관을 이루는",hanabanashii,50,false,
花びら,はなびら,(꽃) 꽃잎,hanabira,50,false,
華やか,はなやか,"찬란한, 화려한",hanayaka,50,false,
阻む,はばむ,"누군가가 하는 일을 막다, 멈추다, 반대하다",habamu,60,false,
浜,はま,해변,hama,50,false,
浜辺,はまべ,"해변, 해안",hamabe,50,false,
はまる,はまる,"들어가다, 적합하다",hamaru,50,false,
早める,はやめる,"서두르다, 가속화하다",hayameru,50,false,
腹立ち,はらだち,화,haradachi,50,false,
原っぱ,はらっぱ,"들판, 공터, 평원",harappa,50,false,
はらはら,はらはら,긴장하다,harahara,50,false,
ばらまく,ばらまく,"퍼뜨리다, 흩어지게 하다",baramaku,50,false,
張り紙,はりがみ,"공지사항, 포스터",harigami,60,false,
遥か,はるか,멀다,haruka,50,false,
破裂,はれつ,"폭발, 파열, 부서지다",haretsu,50,false,
腫れる,はれる,붓다 (염증으로 인해 부어오르다),hareru,50,false,
繁栄,はんえい,번영하다,han'ei,50,false,
版画,はんが,아트 프린트,hanga,50,false,
ハンガー,ハンガー,(코트) 행거,hangaa,50,false,
反感,はんかん,"반감, 적대감",hankan,60,false,
反響,はんきょう,반향,hankyou,50,false,
パンク,パンク,"펑크, 파열",panku,50,false,
反撃,はんげき,반격,hangeki,50,false,
判決,はんけつ,"사법적 결정, 판결, 선고",hanketsu,50,false,
反射,はんしゃ,"반성, 반향",hansha,50,false,
繁盛,はんじょう,번영,hanjou,50,false,
繁殖,はんしょく,"번식하다, 증식하다",hanshoku,50,false,
反する,はんする,"모순되다, 반대하다",hansuru,50,false,
判定,はんてい,"판단, 결정, 수상, 평결",hantei,50,false,
万人,ばんにん,"모든 사람, 모두, 10000명",bannin,50,false,
晩年,ばんねん,(그의) 말년,bannen,50,false,
反応,はんのう,반응,hannou,60,false,
万能,ばんのう,"만능의, 전능한",bannou,50,false,
半端,はんぱ,"단편, 분수, 불완전함",hanpa,50,false,
反発,はんぱつ,"반발하다, 반대하다",hanpatsu,60,false,
反乱,はんらん,"반란, 봉기",hanran,60,false,
氾濫,はんらん,"범람, 홍수",hanran_2,50,false,
美,び,아름다움,bi,50,false,
ひいては,ひいては,"뿐만 아니라…뿐만 아니라, 결과적으로",hiiteha,50,false,
ビールス,ビールス,바이러스,biirusu,50,false,
控室,ひかえしつ,대기실,hikaeshitsu,50,false,
控える,ひかえる,"참다, 메모를 하다",hikaeru,50,false,
悲観,ひかん,"비관주의, 실망",hikan,50,false,
引き上げる,ひきあげる,"철수하다, 떠나다",hikiageru,50,false,
率いる,ひきいる,"지휘하다, 선봉에 서다(그룹), 지휘하다(군대)",hikiiru,60,false,
引き起こす,ひきおこす,야기하다,hikiokosu,50,false,
引下げる,ひきさげる,"끌어 내리다, 낮추다, 축소하다, 철회하다",hikisageru,50,false,
引きずる,ひきずる,"끌다, 연장하다",hikizuru,50,false,
引取る,ひきとる,"되찾다, 채택하다, 떠나다",hikitoru,50,false,
否決,ひけつ,"거부, 부정, 투표 거부",hiketsu,50,false,
日頃,ひごろ,"평소에, 습관적으로",higoro,60,false,
久しい,ひさしい,"오래 지속되는, 오래된(이야기)",hisashii,50,false,
悲惨,ひさん,"비극, 재난, 비참한, 불쌍한",hisan,60,false,
ビジネス,ビジネス,사업,bijinesu,50,false,
比重,ひじゅう,비중,hijuu,50,false,
美術,びじゅつ,미술,bijutsu,60,false,
秘書,ひしょ,(시사,hisho,60,false,
微笑,びしょう,웃다,bishou,60,false,
歪む,ひずむ,"휘어지다, 왜곡되다",hizumu,50,false,
密か,ひそか,"비밀의, 사적인, 은밀한",hisoka,60,false,
浸す,ひたす,"담그다, 적시다",hitasu,50,false,
ひたすら,ひたすら,"아무것도 아닌, 진심으로, 열심히",hitasura,50,false,
左利き,ひだりきき,"왼손잡이, 술꾼",hidarikiki,50,false,
引っ掻く,ひっかく,긁다,hikkaku,50,false,
必修,ひっしゅう,필수 (주제),hisshuu,50,false,
びっしょり,びっしょり,흠뻑 젖다,bisshori,50,false,
必然,ひつぜん,"불가피한, 필요한",hitsuzen,60,false,
匹敵,ひってき,"비교하다, 경쟁하다, 동등하다",hitteki,60,false,
一息,ひといき,"숨, 멈춤, 노력",hitoiki,50,false,
人影,ひとかげ,"사람의 그림자, 영혼",hitokage,50,false,
人柄,ひとがら,성격,hitogara,50,false,
人気,ひとけ,생명의 표시,hitoke,60,false,
一頃,ひところ,"한 번, 얼마 전에",hitokoro,50,false,
人質,ひとじち,인질,hitojichi,50,false,
一筋,ひとすじ,"한 줄, 진지하게, 맹목적으로, 솔직하게",hitosuji,50,false,
人目,ひとめ,"엿보다, 대중의 시선",hitome,50,false,
日取り,ひどり,"확정일, 지정일",hidori,50,false,
雛,ひな,"어린 새, 병아리, 인형",hina,50,false,
雛祭,ひなまつり,소녀(인형) 축제,hinamatsuri,50,false,
日向,ひなた,햇볕이 잘 드는 곳,hinata,50,false,
非難,ひなん,"비난, 공격",hinan,70,false,
避難,ひなん,피난처를 찾다,hinan_2,70,false,
日の丸,ひのまる,일본 국기,hinomaru,50,false,
火花,ひばな,불꽃,hibana,50,false,
ひび (かべの～),ひび (かべの～),"균열, 결함",hibi_(kabeno～),50,false,
悲鳴,ひめい,비명을 지르다,himei,60,false,
冷やかす,ひやかす,"농담을 하다, 조롱하다, 야유하다, 냉담하게 하다, 냉장보관하다",hiyakasu,50,false,
日焼け,ひやけ,햇볕에 탐,hiyake,50,false,
標語,ひょうご,"모토, 슬로건, 표어",hyougo,50,false,
描写,びょうしゃ,묘사,byousha,50,false,
ひょっと,ひょっと,어쩌면 우연히,hyotto,50,false,
びら,びら,"유인물, 전단지",bira,50,false,
平たい,ひらたい,"평평한, 균일한, 수평",hiratai,50,false,
びり,びり,"목록의 마지막, 맨 아래",biri,50,false,
比率,ひりつ,"비율, 백분율",hiritsu,50,false,
